LSOA Code,Z-Score Decayed
E01000333,-0.2907180053712421
E01000333,0.3121804664228892
E01000334,-0.37995105458005074
E01000334,-0.1766662408768709
E01000335,-0.19344902260219834
E01000335,0.7415820862906221
E01000336,-0.26715012708273106
E01000336,0.2593641120149737
E01000337,-0.34406020496495665
E01000337,-0.07644064110450426
E01000338,-0.32501017789272707
E01000338,-0.03887648604298452
E01000339,-0.36999084054191783
E01000339,-0.22535752899622608
E01000340,-0.3813980480242244
E01000340,-0.22836768202354177
E01000341,-0.3895159085406112
E01000341,-0.28969485133018275
E01000342,-0.37806519742635986
E01000342,-0.24945479899225237
E01000343,-0.3639426879107156
E01000343,-0.17259159150273537
E01000344,-0.3742277808508716
E01000344,-0.16622657425040532
E01000345,-0.3857475680309609
E01000345,-0.3139895564453537
E01000346,-0.3778183599795697
E01000346,-0.18738516134145972
E01000347,-0.36414164485197587
E01000347,-0.16755797086046625
E01000348,-0.38369327992534663
E01000348,-0.3119097483727386
E01000349,-0.36485089222555256
E01000349,-0.26689101784749003
E01000350,-0.36564199330130154
E01000350,-0.17702054522858005
E01000351,-0.36132089254152494
E01000351,-0.26969972749595883
E01000352,-0.32552190118881
E01000352,0.20581524340979301
E01000353,-0.383812478804551
E01000353,-0.23933692505076434
E01000354,-0.3788528956967994
E01000354,-0.21879802922114763
E01000355,-0.3852578485387058
E01000355,-0.2679154084147797
E01000356,-0.3739624470108576
E01000356,0.045723698556555684
E01000357,-0.38664325290418183
E01000357,-0.32160956679340236
E01000358,-0.37696477697418457
E01000358,-0.08625826522408962
E01000359,-0.3812552905007468
E01000359,-0.22559774908145983
E01000360,-0.20481780638672833
E01000360,2.1549904622686067
E01000361,-0.38468414170326776
E01000361,-0.2700734166261683
E01000362,-0.2432441194862467
E01000362,2.1670252040741924
E01000363,-0.37533760246043796
E01000363,-0.24163587172610498
E01000364,-0.36217808356669473
E01000364,-0.21624737672867939
E01000365,-0.35460831841311635
E01000365,0.06911708308122817
E01000366,-0.36556040516984933
E01000366,-0.1755149516714709
E01000367,-0.3276410066917224
E01000367,0.016666555650259013
E01000368,-0.35636760155580766
E01000368,-0.09816150717311137
E01000369,-0.3623743120919083
E01000369,-0.18570079326583336
E01000370,-0.37003561086689396
E01000370,-0.17120937065462521
E01000371,-0.3708028996595239
E01000371,-0.26563800234410173
E01000372,-0.34589245407524566
E01000372,0.03917214716684743
E01000373,-0.32478621076137687
E01000373,-0.006215684795782167
E01000374,-0.31818510919635334
E01000374,0.005370700600305995
E01000375,-0.317451467692887
E01000375,-0.04418074718195514
E01000376,-0.33450515583847673
E01000376,-0.13607890946030235
E01000377,-0.35390685078580747
E01000377,-0.17960480059177517
E01000379,-0.3615152654476403
E01000379,-0.1643545714262851
E01000380,-0.348539133219592
E01000380,-0.1130680992874183
E01000381,-0.3557176930738472
E01000381,-0.10114011980979223
E01000382,-0.38076663011350115
E01000382,-0.21172084930703422
E01000383,-0.3436665163969639
E01000383,-0.0921810192660251
E01000384,-0.36359295253132784
E01000384,-0.20211332000970803
E01000385,-0.2446145070915925
E01000385,0.27522722108491093
E01000386,-0.2540311746651483
E01000386,0.18137206323489016
E01000387,-0.38200913125580405
E01000387,-0.2636321677155004
E01000388,-0.3786737624136673
E01000388,-0.1974488586455281
E01000389,-0.35072953290957276
E01000389,0.022725606626046755
E01000390,-0.3701497804226861
E01000390,-0.17343289368502918
E01000391,-0.37609102305996617
E01000391,-0.16708224327098328
E01000392,-0.285710901744365
E01000392,0.7144253291582178
E01000393,-0.35307556651708843
E01000393,-0.052174689567417186
E01000394,-0.37852320386661176
E01000394,-0.09175320631332973
E01000395,-0.370532875651177
E01000395,-0.09008446806997454
E01000396,-0.36487467981139404
E01000396,-0.312475532919591
E01000398,-0.37992768601447624
E01000398,-0.20028193527183152
E01000399,-0.35156573646020245
E01000399,-0.20091432369278597
E01000400,-0.36631679085142266
E01000400,-0.15435447007633643
E01000401,-0.3313501195322553
E01000401,0.028156557532948503
E01000402,-0.3428242924737485
E01000402,-0.0932700549049349
E01000403,-0.13176593986239415
E01000403,1.950018977727284
E01000404,-0.24338513667958786
E01000404,0.4354186325086826
E01000405,-0.321949563231426
E01000405,0.038281122503275956
E01000406,-0.32509325686632934
E01000406,0.1305391697914059
E01000407,-0.35462798251101535
E01000407,-0.13123189940566932
E01000408,-0.2625295499404158
E01000408,0.2185158231621483
E01000409,-0.39096451395162907
E01000409,-0.31075914241179875
E01000410,-0.36810450966389585
E01000410,-0.13558343691124025
E01000411,-0.37764978665289656
E01000411,-0.27203188118317606
E01000412,-0.35794861567361347
E01000412,-0.13245904523032523
E01000413,-0.36566577979668546
E01000413,-0.08514313854093666
E01000414,-0.3028229025429661
E01000414,0.7265674870976684
E01000415,-0.39160926961050874
E01000415,-0.2937697337751086
E01000416,-0.26993200430363573
E01000416,0.5902386705924543
E01000417,-0.315488335281772
E01000417,0.034025086214623246
E01000418,-0.3235442930886578
E01000418,-0.07407424475987792
E01000419,-0.3739368336572965
E01000419,-0.2729407310619098
E01000420,-0.3679847499878378
E01000420,-0.2527367797739318
E01000421,-0.3794268060841129
E01000421,-0.3188378272624653
E01000422,-0.2844926944864641
E01000422,0.043830326523699115
E01000423,-0.3802599107556622
E01000423,-0.3083436727358355
E01000424,-0.34549833715844713
E01000424,-0.17418893981523914
E01000425,-0.3748266493343292
E01000425,-0.29418744036132477
E01000426,-0.36764727172023254
E01000426,-0.21695987111441928
E01000427,-0.33940169983171364
E01000427,-0.11177382602235282
E01000428,-0.2371370738486038
E01000428,0.3283632543495488
E01000429,-0.24626368704646928
E01000429,0.33368635412392583
E01000430,-0.3125716588690268
E01000430,0.02546898362457469
E01000431,-0.2896053896054608
E01000431,0.1986184657042569
E01000433,-0.24826043904163575
E01000433,0.3971924557304886
E01000434,-0.33722249885725547
E01000434,0.041012383236080856
E01000435,-0.3414964715195715
E01000435,0.24459253451784319
E01000436,-0.38626625043532326
E01000436,-0.30068145015058473
E01000437,-0.35102631506200377
E01000437,-0.22361602106294798
