LSOA Code,comparison_score,routing_score,annual_crime_rate
E01002470,1.4045155003271828,5.8090310006543655,88.86324293133295
E01002471,0.36417656069418786,3.7283531213883756,24.103831891223734
E01002472,2.4496643477184388,7.8993286954368775,209.48379351740695
E01002473,0.8823010004659616,4.764602000931923,58.93909626719057
E01002474,0.5568562085587229,4.113712417117446,42.458808618504435
E01002475,0.8355496837983225,4.671099367596645,52.55972696245734
E01002476,0.37097300306870473,3.7419460061374092,24.869109947643977
E01002477,0.5214037021747094,4.042807404349419,31.446540880503143
E01002478,0.6340957058459846,4.268191411691969,46.11497157296273
E01002479,0.8400406122678702,4.680081224535741,54.77855477855478
E01002480,0.24550683463460918,3.4910136692692184,13.609467455621301
E01002481,0.7115010814004933,4.423002162800986,42.630937880633375
E01002482,0.44833828263669645,3.896676565273393,29.356652092442225
E01002483,1.3796528539611097,5.75930570792222,98.47198641765705
E01002484,0.713318066030733,4.426636132061466,44.537230340988174
E01002485,1.2058929386473711,5.411785877294742,78.83597883597885
E01002486,1.1308305312510216,5.261661062502043,62.774363476733974
E01002487,0.8441536996406125,4.688307399281225,60.95638465580662
E01002488,0.9678065182747989,4.935613036549598,75.62076749435666
E01002489,2.2774405856091766,7.554881171218353,177.20857292211187
E01002490,1.2132033262942394,5.426406652588479,89.54565505072785
E01002491,0.8541783555701871,4.708356711140374,59.388122375524894
E01002492,0.857817492521914,4.7156349850438275,53.655660377358494
E01002493,0.9065348234529512,4.813069646905903,62.79936136242682
E01002494,0.589049080342403,4.178098160684806,28.927963698241633
E01002495,0.5563269010362357,4.112653802072471,32.8515111695138
E01002496,1.7561749355720728,6.512349871144146,137.06666666666666
E01002497,3.55667492682501,10.0,262.3211446740859
E01002498,0.6819714799852967,4.3639429599705934,44.668587896253605
E01002499,0.6839847028221555,4.3679694056443115,44.76040021063718
E01002501,0.6132969143768847,4.226593828753769,40.88785046728972
E01002502,0.907576955690428,4.815153911380856,65.65950029052877
E01002503,1.6558151589009478,6.311630317801896,119.97736276174307
E01002505,5.071901445818461,10.0,336.49025069637884
E01002506,4.60067029817068,10.0,302.63157894736844
E01002507,1.4779061402384472,5.955812280476895,109.21683537559936
E01002508,1.1907455273130465,5.381491054626093,82.40963855421687
E01002509,0.43504219502169483,3.87008439004339,29.796511627906977
E01002511,0.9167831995898763,4.833566399179753,69.07682375726274
E01002512,1.176907598496432,5.353815196992864,103.84615384615385
E01002513,0.8476101844741565,4.695220368948313,69.81981981981981
E01002514,3.4800091479267357,9.960018295853471,217.23610402855687
E01002516,0.4410125069472339,3.882025013894468,35.41532517707663
E01002518,0.9979953033892419,4.995990606778484,68.56309263311451
E01002519,1.1958305210293516,5.391661042058703,71.66778298727394
E01002520,1.7737162657524526,6.547432531504905,119.9026171637249
E01002521,7.745745293151879,10.0,527.4081958488558
E01002523,0.8586558990554908,4.717311798110981,55.94405594405595
E01002525,0.9408472967498279,4.881694593499656,64.85484867201977
E01002526,1.9226353394967413,6.845270678993483,156.84315684315683
E01002527,1.1076952408904297,5.21539048178086,83.93919365499009
E01002528,1.2055505478820956,5.411101095764192,77.41190063547081
E01002529,1.8310096592175202,6.662019318435041,128.45243314335815
E01002530,1.3060864178825669,5.612172835765134,96.90601284296555
E01002531,0.8105772247520879,4.621154449504176,54.087277197295634
E01002533,0.6457565376498651,4.29151307529973,40.25423728813559
E01002534,0.3294884756098886,3.658976951219777,22.884882108183078
E01002535,2.4305706656749244,7.861141331349849,173.29700272479565
E01002536,0.46648339945904754,3.932966798918095,25.34246575342466
E01002537,0.7875742203113942,4.5751484406227885,54.32937181663837
E01002538,1.4254989583099975,5.8509979166199955,83.59721342621911
E01002539,0.32644943723069875,3.6528988744613975,19.777503090234855
E01002540,2.573200395241624,8.146400790483248,128.02359882005902
E01002541,0.7813755073724478,4.5627510147448955,50.223769269020394
E01002542,1.4323473995420115,5.864694799084023,88.11681772406848
E01002543,1.1051422418416907,5.210284483683381,90.5027932960894
E01002544,1.5576562806640386,6.115312561328077,123.19644839067703
E01002545,1.2561706821193535,5.512341364238707,94.95743287491814
E01002546,0.6943858172250973,4.388771634450195,46.951219512195124
E01002547,0.8324494437464114,4.664898887492823,53.66726296958855
E01002548,1.2708376838060664,5.541675367612132,99.70674486803519
E01002549,0.7438727078350083,4.487745415670016,44.628099173553714
E01002550,0.7684895653887895,4.5369791307775795,53.84615384615385
E01002551,0.8738570534085467,4.747714106817093,61.62915326902465
E01002552,1.1554269742983827,5.310853948596765,83.2841110454814
E01002553,1.0039380975776644,5.007876195155329,64.84235574063058
E01002555,0.9056968849547398,4.811393769909479,49.504950495049506
E01002556,0.6554747984093372,4.310949596818674,41.35554279149914
E01002557,1.2393278994007357,5.478655798801471,78.3768760422457
E01002558,1.3403690552065783,5.680738110413157,82.55159474671669
E01002559,1.2573458130883297,5.51469162617666,85.99916909015371
E01002560,1.2944544658870927,5.588908931774185,90.07912355447353
E01002561,0.9039643519619326,4.807928703923865,51.496172581767574
E01002562,2.131481236249644,7.262962472499288,155.79710144927537
E01002563,1.0037479064426793,5.007495812885359,65.07731958762886
E01002564,1.4242861205172532,5.848572241034507,95.28907922912205
E01002565,1.4506176889122524,5.901235377824505,105.85348755695759
E01002567,0.8312671887490658,4.662534377498131,48.243001786777846
E01002569,1.1478787560427584,5.295757512085517,80.82497212931995
E01002570,2.13078654946931,7.26157309893862,131.5002988643156
E01002571,0.4781315735125969,3.9562631470251937,28.169014084507044
E01002572,1.6610059511106683,6.322011902221337,111.1111111111111
E01002573,1.2058934107382908,5.411786821476582,89.47700063011972
E01002574,0.988610618383227,4.977221236766454,66.49451258876694
E01002575,0.9555050215866582,4.911010043173317,83.58208955223881
E01002576,0.8154041374176951,4.63080827483539,53.203661327231124
E01002577,0.7754875230109961,4.550975046021993,50.46728971962617
E01002578,1.7896540149920337,6.579308029984068,150.23163467902052
