LSOA Code,Decayed Combined Score
E01002724,4095.708036858449
E01002724,26817.41422325479
E01002725,1050.9269887891182
E01002725,2976.2201797481457
E01002726,2360.0810321705917
E01002726,10793.4085849001
E01002727,1281.5584476190381
E01002727,4666.893879760138
E01002728,1046.4409763776011
E01002728,4487.771305630809
E01002729,1372.5826435167437
E01002729,5603.5816859020515
E01002730,2658.5286964199263
E01002730,8165.817630518008
E01002732,1800.3543046392565
E01002732,6614.138291773382
E01002733,1299.3796161736102
E01002733,2703.7957829948346
E01002734,3087.839185033667
E01002734,15992.56841809537
E01002735,2386.0855398985145
E01002735,8654.15862382424
E01002736,932.4353433380217
E01002736,2608.02681974331
E01002737,1270.5136803845735
E01002737,3958.6228825365824
E01002738,1638.9979885463492
E01002738,4579.190775168382
E01002739,1546.6735437708094
E01002739,4801.9676395521
E01002740,2423.697151437951
E01002740,9290.289158180878
E01002741,1405.012399827798
E01002741,2840.0690029506677
E01002742,1353.3956908180808
E01002742,2738.0455166489073
E01002743,1174.3858988072136
E01002743,2600.3133573329656
E01002744,1210.4087309436563
E01002744,2999.4046164308406
E01002745,1359.9346435179305
E01002745,2888.210606523196
E01002747,1411.991602691011
E01002747,3937.016784156441
E01002748,1752.3511758147145
E01002748,7225.746609552346
E01002749,950.6776835793855
E01002749,2427.8759634150647
E01002751,1338.6381771179172
E01002751,3684.870798115886
E01002752,1097.1759503631117
E01002752,2273.9866865436275
E01002753,822.2000011694224
E01002753,1981.3458363458733
E01002754,1454.3495173296235
E01002754,2003.5306583107097
E01002755,1081.7931775035454
E01002755,2616.304802377168
E01002756,1417.177141827408
E01002756,2348.894391647597
E01002757,1162.7292224523098
E01002757,2863.3856650575517
E01002758,1390.6724933375313
E01002758,4230.7578122195755
E01002759,1100.9711666269181
E01002759,1887.6507771254219
E01002760,1077.9584570566085
E01002760,3022.22726283466
E01002762,1774.3915912563866
E01002762,4209.540993946249
E01002763,1250.288867496105
E01002763,5115.208437764855
E01002764,1579.624963657983
E01002764,3660.1187964085825
E01002765,2195.8337898737377
E01002765,7625.1844775474465
E01002766,1495.462075174949
E01002766,4490.632752549979
E01002767,1457.0876238492879
E01002767,3813.3131026032866
E01002768,1143.4266708024722
E01002768,3411.044235617652
E01002769,1766.1295688049247
E01002769,3225.4117400855225
E01002770,3559.4217136735506
E01002770,17453.676512462713
E01002771,1479.144656160481
E01002771,3035.0029544443914
E01002772,1768.9617483888428
E01002772,7431.587834652419
E01002773,909.2729627508514
E01002773,2803.9681286147006
E01002774,1785.9042894445913
E01002774,4480.959741461745
E01002775,1077.565471093214
E01002775,3971.4995232600786
E01002776,1630.336495780704
E01002776,4733.073662155195
E01002777,1632.3251013151064
E01002777,3462.6663773108066
E01002778,1724.6677082145816
E01002778,3763.829408324402
E01002779,1749.8559106645484
E01002779,5853.709809125234
E01002780,1378.155300081469
E01002780,3376.0060968101075
E01002781,1061.0211325371413
E01002781,2783.934753176286
E01002782,1050.3928362294846
E01002782,3284.546853613632
E01002783,1564.9513695292508
E01002783,4511.812010522265
E01002784,1408.0057574925033
E01002784,3566.819132349159
E01002785,2184.168223048043
E01002785,5216.26745562758
E01002786,1505.147341504718
E01002786,4455.350868804162
E01002787,972.6903386074202
E01002787,2987.2666053039898
E01002788,1575.0231515177572
E01002788,3057.882731044932
E01002789,1753.7181048818584
E01002789,2803.679225271301
E01002790,820.6741818749493
E01002790,5138.6762958659365
E01002791,1942.2998466024112
E01002791,7198.734448063553
E01002792,1795.149367286618
E01002792,7039.389727710789
E01002793,2003.2309866836815
E01002793,6599.370204266631
E01002794,2985.845289153492
E01002794,32418.9000893332
E01002795,2859.279794228019
E01002795,16053.363668962536
E01002796,999.2004266084584
E01002796,2425.199314257603
E01002797,1830.115195944988
E01002797,7104.195115509725
E01002798,1768.3416070995813
E01002798,4600.348905832476
E01002799,1353.536571057097
E01002799,4674.02309982946
E01002800,979.1580991297527
E01002800,3449.9060308371872
E01002801,1543.6930993927376
E01002801,9104.00328152553
E01002802,1339.3124134645368
E01002802,3507.87734839874
E01002804,1348.0579349332675
E01002804,4165.578861716054
E01002805,1653.1276671914602
E01002805,7206.7277701128205
E01002806,1409.5777712381926
E01002806,2637.1417297560047
E01002807,1220.7616493622672
E01002807,3457.598978642816
E01002808,1559.296091576028
E01002808,3943.3381252620657
E01002809,1277.5633521434015
E01002809,3189.8811510517594
E01002810,1769.1228973559712
E01002810,4459.860578887331
E01002811,1326.6395284225707
E01002811,2531.924942489218
E01002812,905.788446729305
E01002812,2204.277814626821
E01002813,955.1466878026381
E01002813,2545.0257115334425
E01002814,1952.9771390564388
E01002814,6293.261963166238
E01002815,628.4049862847124
E01002815,1702.1617702977246
E01002816,749.9058287801814
E01002816,3967.84889002372
E01002817,1379.0350908456003
E01002817,5997.655464690749
E01002818,7151.526824112303
E01002818,19084.646660536553
E01002819,2744.648773701574
E01002819,25086.755579652832
E01002821,1767.4675824450846
E01002821,13929.898396183526
E01002823,907.551797168995
E01002823,3249.304082322281
E01002824,745.2085852826336
E01002824,1919.433055191732
E01002825,1510.1871801023176
E01002825,5302.971793146676
E01002826,1126.237286045142
E01002826,12378.882080259405
E01002827,1925.364299169421
E01002827,9749.021741519176
E01002828,999.1229062580232
E01002828,2912.7881294050726
E01002829,1461.5635654277671
E01002829,4713.655619802051
E01002830,1614.246791794313
E01002830,6261.699849008464
E01002831,2483.7570026394815
E01002831,16530.488537950987
E01002832,1444.7521076800153
E01002832,8857.409471437297
E01002833,1440.6264949525346
E01002833,11172.65055377579
E01002834,934.9060284766429
E01002834,2882.8490371438493
E01002835,2259.299156849008
E01002835,12541.258835631268
E01002836,1658.751594376098
E01002836,3169.6223386761376
E01002837,916.5330851567203
E01002837,1302.9431236329406
E01002839,1007.1787496274944
E01002839,3640.3501081974105
E01002840,994.5533998670553
E01002840,3333.2820476751135
E01002841,2558.3612678416325
E01002841,3211.8028822555175
E01002842,336.8274348505898
E01002842,1155.2460412574947
E01002843,1423.4578587608032
E01002843,6219.9227304978
E01002844,1524.0606554755213
E01002844,4141.335086765501
E01002845,983.2472075169261
E01002845,2489.2102058795895
E01002846,804.6428264810972
E01002846,4533.801907177652
E01002847,955.4060853713783
E01002847,3294.6584163035614
E01002848,717.4416506196405
E01002848,2821.9602332439567
E01002849,933.8015449122457
E01002849,4315.556605565
E01002850,1521.4249748310522
E01002850,11040.77015176097
E01002851,1223.6483250203246
E01002851,6786.886788189236
E01002852,2628.1671624064643
E01002852,14071.359874724492
E01002853,756.8294863071541
E01002853,2976.8151611302924
E01002854,1602.2780966164826
E01002854,4980.538809169598
E01002855,1668.101764497889
E01002855,7435.529283587052
E01002856,1807.9252924256787
E01002856,8458.111282734995
E01002857,1192.9911724196663
E01002857,3422.8353915765333
E01002858,947.189264428966
E01002858,3954.2000510391317
E01002859,2388.0744062895724
E01002859,9761.518664411693
E01002860,1786.5069661619225
E01002860,3604.99911183039
E01002861,1354.5304635454938
E01002861,4771.70884948281
E01002862,672.140057680016
E01002862,1671.2230334152257
E01002863,1445.3290199000642
E01002863,2069.0588560864157
E01002864,1237.851911652659
E01002864,3266.3377912434794
E01002865,1356.8014641885047
E01002865,5475.369148013026
E01002866,1301.4629312881686
E01002866,2637.2341343359058
E01002867,1739.1342642384843
E01002867,4797.20527147213
E01002868,1002.2748787970485
E01002868,1566.0275947182006
E01002869,1272.2922361362778
E01002869,3674.385248076686
E01002870,1398.8472931362649
E01002870,5071.914229603036
E01002871,2115.229428572492
E01002871,5838.842959750939
E01002872,1148.387343145744
E01002872,2514.578895826196
E01002873,1532.9808253198814
E01002873,2581.1783172299406
E01002874,1091.6537620765919
E01002874,2543.9493802248244
E01002875,1194.6869004438759
E01002875,2525.601486183305
E01002876,1521.6029257265548
E01002876,3237.368504434788
E01002877,2386.058674628616
E01002877,5789.293070330115
E01002878,1833.7477471830139
E01002878,6163.1563466197495
E01002879,1196.6302055297995
E01002879,4508.949398089905
E01002880,978.9834288321326
E01002880,3357.1968672211196
E01002881,868.4481374016945
E01002881,2206.0523228085235
E01002882,940.8167328837008
E01002882,4404.886563704153
E01002883,1467.2509000311866
E01002883,11223.411675162435
E01002884,1417.8423551145613
E01002884,12597.632989762791
E01002885,789.0640242284486
E01002885,4537.157861509313
E01002886,1569.5995667337659
E01002886,5025.525004479756
E01002887,863.5074336768266
E01002887,3212.261185425453
E01002888,1018.2830484212708
E01002888,3332.9847883414395
E01002889,2244.7049618724864
E01002889,13260.19257032348
E01002890,939.5413710631119
E01002890,2058.0239734002284
E01002891,997.6050127390638
E01002891,1843.8724806206967
E01002892,1159.320659276842
E01002892,3267.1093303387293
E01002893,1219.349386612975
E01002893,2714.8375564332314
E01002894,977.2645897778093
E01002894,3853.3458004990707
E01002896,1406.919707483606
E01002896,3029.5128428282646
E01002897,979.583881686121
E01002897,2950.4885270632803
E01002898,961.7046843276075
E01002898,2395.8760964321186
E01002899,929.5752135032944
E01002899,4979.200641513562
E01002900,1513.7240077467106
E01002900,2210.0644713698985
E01002901,984.1727695519191
E01002901,1553.9570410878696
E01002902,1653.2229914586023
E01002902,11019.92927619517
E01002903,1820.619943797519
E01002903,5733.758509143861
E01002904,592.6660044438329
E01002904,1767.9907653276716
E01002905,1091.2904249015364
E01002905,4023.696329969179
E01002906,1794.4906020493654
E01002906,8531.216389844862
E01002907,712.8313113515627
E01002907,1778.93472562345
E01002908,1245.8949808935802
E01002908,2895.486454277595
E01002909,1688.105009627342
E01002909,4098.997018272537
E01002910,1112.055067777495
E01002910,2169.136198593867
E01002911,2987.949937979447
E01002911,5617.564890560693
E01002912,2053.300888524358
E01002912,9304.871162183767
E01002913,1323.5025571884942
E01002913,3011.1827508985716
E01002914,1599.4601674937428
E01002914,8438.514961856865
E01002915,495.8085739258729
E01002915,822.6507229899363
E01002916,563.6019072565679
E01002916,1201.6891076171494
E01002917,423.3497626076021
E01002917,674.4858970016611
E01002918,571.5123660446438
E01002918,1217.1258214034337
E01002919,1553.7944721324732
E01002919,4892.67193359006
E01002920,610.8744242343978
E01002920,1000.5882823571046
E01002921,648.0477589500625
E01002921,1996.8734109598895
E01002922,442.9578664312229
E01002922,982.2080959202632
E01002923,782.3391161194868
E01002923,2475.376931190015
E01002924,422.87386149884793
E01002924,528.2265084650915
E01002925,695.6477738873912
E01002925,1906.8307296545643
E01002926,446.62396797457603
E01002926,1039.7363339643043
E01002927,582.9779092450365
E01002927,1322.6682530129203
E01002928,817.7535199096246
E01002928,2564.466526877903
E01002929,824.6556679836893
E01002929,2637.6103103270134
E01002930,1731.1262077556223
E01002930,8384.125039880075
E01002931,914.944554951742
E01002931,2003.32252988104
E01002932,926.7556604776966
E01002932,3578.0604542020305
E01002933,869.040605614605
E01002933,1805.8283758504108
E01002934,464.24540192238703
E01002934,1474.225746471152
E01002935,709.0238373801745
E01002935,3115.303501408503
E01002937,646.0508670062912
E01002937,1312.033949585902
E01002938,658.8008382801684
E01002938,1447.098227836249
E01002939,1013.8006171010456
E01002939,2560.565996741847
E01002940,599.9292761612172
E01002940,1234.2265802625009
E01002941,877.0344875024712
E01002941,2385.9867194195103
E01002942,436.6390919968594
E01002942,1010.2193411770438
E01002943,559.0664749331465
E01002943,1361.9471980777387
E01002944,686.9744618728265
E01002944,1427.5936491571017
E01002945,583.4331799407579
E01002945,1198.8210945439746
E01002946,517.1187795156997
E01002946,1007.8372035815444
E01002947,562.5041744464255
E01002947,1008.953159839564
E01002948,1837.5352830057063
E01002948,5384.911046390076
E01002949,662.4378114687034
E01002949,1424.6770259588798
E01002950,820.2032650276777
E01002950,2176.0492172744507
E01002951,484.69428987838245
E01002951,1114.0623075185417
E01002952,717.1164220810426
E01002952,1362.897344773865
E01002953,737.4920402414576
E01002953,1954.878449584149
E01002954,740.7423065218838
E01002954,4602.398871776708
E01002955,851.1403747626618
E01002955,1682.9666325693572
E01002956,619.7581235166139
E01002956,1830.7497353477747
E01002957,638.4443981103241
E01002957,2233.6289813547496
E01002958,464.7656188690826
E01002958,945.4470965637784
E01002959,399.52159921149035
E01002959,826.3051827967048
E01002960,662.6760093597936
E01002960,1602.6505763883297
E01002961,472.5079959083423
E01002961,1290.57457711945
E01002962,556.4273753991833
E01002962,1211.8700511550826
E01002963,422.4057484827369
E01002963,1326.2686937735891
E01002964,1673.4695758902847
E01002964,14131.649589347999
E01002965,1234.6251613383956
E01002965,5661.232127254177
E01002966,784.12688370402
E01002966,1989.9959410593706
E01002967,639.110013691777
E01002967,1642.3852284643006
E01002968,7750.840309077436
E01002968,82239.5759035099
E01002969,910.0954858097367
E01002969,3726.85844703526
E01002970,846.5043153153874
E01002970,2716.0324948818397
E01002971,911.6896930101608
E01002971,2814.4274429603065
E01002972,1025.4036183295484
E01002972,4707.384291421133
E01002973,665.0999843825844
E01002973,2322.2489893151183
E01002974,1087.1885828305594
E01002974,2822.9977423154437
E01002975,611.7447751644453
E01002975,1589.7646791132127
E01002976,330.5164478209855
E01002976,765.5239903693836
E01002977,802.0271477310714
E01002977,2157.799136623658
E01002978,702.0009410880012
E01002978,1787.6963958271244
E01002979,381.5066122313026
E01002979,899.1262961507813
E01002980,397.92238559756674
E01002980,826.0541719382552
E01002981,477.63448889212304
E01002981,1103.506433595063
E01002982,495.24500101498205
E01002982,1115.1302166470994
E01002983,651.377098809612
E01002983,1505.2043343478604
E01002984,676.0761599000599
E01002984,1755.9222868350075
E01002985,691.6405627909417
E01002985,2000.339706904804
E01002986,479.0992807930477
E01002986,1180.569007055942
E01002987,1363.2917133719632
E01002987,9636.681439280757
E01002988,681.5603610940857
E01002988,2493.2878626537445
E01002989,674.0656214114578
E01002989,1863.0768635756726
E01002990,426.41481975070127
E01002990,1581.6513072490027
E01002991,529.7368079774377
E01002991,1098.0023655687
E01002992,395.44658510123725
E01002992,1157.0236009037237
E01002993,371.8057702313672
E01002993,952.1560869607314
E01002994,282.82543735080185
E01002994,858.6513361207338
E01002995,357.11484310870856
E01002995,936.4374753945109
E01002996,619.928089215836
E01002996,1297.9819255388577
E01002997,516.8836444691317
E01002997,942.3379686368639
E01002998,623.430646571846
E01002998,1404.6957375647237
E01002999,610.5287083083298
E01002999,2466.8338460379314
E01003000,1402.795805774581
E01003000,2553.9848699719814
E01003001,1113.0345209991387
E01003001,1743.2720070861444
E01003002,932.301247817283
E01003002,3042.144620752492
E01003003,1520.3098086035804
E01003003,5442.395091387419
E01003004,722.169952323898
E01003004,1698.6617757159086
E01003005,638.1747965560909
E01003005,1182.2784639229683
E01003006,563.5908801632675
E01003006,1255.3651144037042
E01003007,439.232385199713
E01003007,1078.1783636499085
E01003008,376.5999525882297
E01003008,855.4367203616687
E01003009,461.6888647114241
E01003009,1349.2083125428496
E01003010,571.7383215753449
E01003010,1597.154698883652
E01003011,770.4754975147929
E01003011,2668.237759447298
E01003013,3481.1649485598596
E01003013,32397.44593031129
E01003014,1496.8049424979333
E01003014,5385.7162240339785
E01003015,794.2848372338693
E01003015,2972.374252277974
E01003016,1371.3377942999175
E01003016,9378.88112406219
E01003017,1846.0209020842678
E01003017,11199.30068438941
E01003018,2111.587192074358
E01003018,7689.390730787008
E01003019,1411.558147742863
E01003019,3651.11893089617
E01003020,2302.6750798752405
E01003020,9420.568293006247
E01003021,1387.5596011895902
E01003021,5038.573639844179
E01003022,1469.5538341077927
E01003022,2573.2753054160244
E01003023,2150.267771217131
E01003023,5946.160766809025
E01003024,1202.8464308149257
E01003024,4419.306463841313
E01003025,1344.5713095587696
E01003025,2887.7586528966453
E01003026,1935.619891454565
E01003026,5445.011052671255
E01003027,1569.805803685787
E01003027,1428.2846771327186
E01003028,1186.9998844704144
E01003028,1938.7075185877152
E01003029,1693.722732647086
E01003029,3190.178099211126
E01003030,1404.9354456269803
E01003030,4897.583318850026
E01003031,973.0365180909754
E01003031,2195.293328047044
E01003032,1879.4816235055987
E01003032,8664.190397779155
E01003033,1361.3028912435107
E01003033,2048.628934576406
E01003034,1332.7760655915206
E01003034,2620.1582885701564
E01003035,2925.476128584952
E01003035,24085.39115873231
E01003036,1387.967227344528
E01003036,2833.7071192548083
E01003037,1632.2461321562607
E01003037,6920.044886219432
E01003038,1623.5678302446127
E01003038,3319.391189450841
E01003039,2510.069050695515
E01003039,9979.710763089412
E01003040,1350.2283207564576
E01003040,2086.9807982826233
E01003041,1737.8751476551497
E01003041,12853.776454840867
E01003042,770.4982245161104
E01003042,2187.637855038451
E01003043,1389.3158801883337
E01003043,2513.9228425476813
E01003044,495.4332071843425
E01003044,1519.0551465000942
E01003045,1421.3730488900228
E01003045,4643.608332777018
E01003046,1306.9920697618013
E01003046,3231.6306216335984
E01003047,6733.00028359274
E01003047,45022.994626963555
E01003048,1563.5967964935057
E01003048,4513.726281252951
E01003049,1299.0092807366777
E01003049,4205.380298752441
E01003050,1906.3661175277257
E01003050,5866.101824248619
E01003051,2058.9111059780644
E01003051,7358.259283306582
E01003052,1671.5109552403605
E01003052,8476.289077288797
E01003053,1612.7309413196456
E01003053,6675.159735838653
E01003054,1620.5054125275133
E01003054,4937.5576548388835
E01003055,2978.990097099259
E01003055,17807.095915314647
E01003056,1161.8165967691602
E01003056,2972.465731842359
E01003057,1472.2727460641222
E01003057,3605.7913824715615
E01003058,1473.2507504499063
E01003058,3928.661217158757
E01003059,1104.5771141731154
E01003059,5097.188784065668
E01003060,1002.8847606474691
E01003060,3508.0612576594663
E01003061,2361.303064766844
E01003061,18077.459615583197
E01003062,1937.103617420506
E01003062,5060.908956901425
E01003063,1284.2217040089056
E01003063,2881.4404305967228
E01003064,1358.6040827734496
E01003064,2059.0799273924035
E01003065,1215.1455795321124
E01003065,2978.138105408826
E01003066,1734.6351137598658
E01003066,4517.145661839953
E01003067,1353.6000825743724
E01003067,2540.3089497718597
E01003068,1224.36770066936
E01003068,2585.4511189486175
E01003069,1210.7202684526915
E01003069,2364.0920700435067
E01003070,1056.915525995004
E01003070,2629.7286939181713
E01003071,1861.4263046962171
E01003071,3896.836247294591
E01003072,1208.6483111643875
E01003072,1899.9680185173338
E01003073,1662.072649227091
E01003073,4359.043855558009
E01003074,3040.7277693586793
E01003074,10651.221232415872
E01003075,1019.7880239915073
E01003075,3198.5069689893157
E01003076,2549.485403522595
E01003076,12522.440168844969
E01003077,1397.6079008912045
E01003077,3291.5790700545135
E01003078,1304.0843329468653
E01003078,1810.627497736617
E01003079,1626.9038202596107
E01003079,5665.123469370315
E01003080,1186.5959609887996
E01003080,2026.1089978687662
E01003081,2199.208146306381
E01003081,5368.537594118045
E01003082,1429.4885086004276
E01003082,2560.588487665745
E01003083,1011.3699339880959
E01003083,1659.1256836218477
E01003084,1300.6835518263981
E01003084,2103.468131800411
E01003085,1512.7324585631275
E01003085,1833.9089806299228
E01003086,1490.0950469047766
E01003086,3110.992073388599
E01003087,1372.6021827129648
E01003087,4184.516767611205
E01003088,1030.6669135878828
E01003088,3892.3908492829746
E01003089,1801.695599213554
E01003089,4649.199315126336
E01003090,2093.7187577248587
E01003090,11769.203563748777
E01003091,1140.860040657415
E01003091,2574.030048232637
E01003092,1421.1266955051042
E01003092,3807.39516664718
E01003093,1408.6557162650079
E01003093,7740.66790731303
E01003094,957.7830413402468
E01003094,2166.1238168877435
E01003095,1428.4703364916684
E01003095,2549.87850709478
E01003096,2202.650864300567
E01003096,8540.390495381693
E01003097,1563.0756104578497
E01003097,2985.8794024682034
E01003098,1117.8164023415807
E01003098,2266.0412362705683
E01003099,1683.961534580368
E01003099,6294.160473759953
E01003100,1679.6194348152076
E01003100,5560.416459549252
E01003101,1169.9548469475942
E01003101,4993.547338955719
E01003102,3510.935313660854
E01003102,16210.244549102776
E01003104,1205.330517636364
E01003104,2988.231311826356
E01003105,1065.0109812879675
E01003105,3115.3723992355444
E01003106,1453.5396889735
E01003106,4534.4616066361405
E01003107,1407.048599568953
E01003107,4037.029530882661
E01003108,985.102794728884
E01003108,3566.3202314691457
E01003110,1285.588980699582
E01003110,3635.8515479966177
E01003111,694.9931454190382
E01003111,2553.5453451203116
E01003112,1149.7713711420877
E01003112,3957.5196081025188
E01003113,1253.7336827383367
E01003113,4129.883674795927
E01003114,2103.1047352440287
E01003114,6491.06653034681
E01003115,1109.6318568547642
E01003115,2799.731455299557
E01003116,1172.4942262667528
E01003116,1763.1701316416547
E01003117,1948.04370419254
E01003117,5049.173526388716
E01003118,2013.1424051263543
E01003118,11268.240177119005
E01003119,1568.2366646341063
E01003119,3892.9100404679393
E01003120,2311.4680000354715
E01003120,8055.57023059186
E01003121,705.4430798512623
E01003121,1734.537858566254
E01003122,1560.6359389359638
E01003122,4160.89149047266
E01003123,1847.837551601553
E01003123,2953.5156705803524
E01003124,858.629637094976
E01003124,2341.391280714481
E01003125,889.5342792413724
E01003125,2814.7171485164217
E01003126,1223.4771456115586
E01003126,4618.118441902813
E01003127,2050.1397080297734
E01003127,4785.568110178428
E01003128,1403.848450845349
E01003128,6174.824066941357
E01003129,1700.7078249032497
E01003129,4486.657075550495
E01003130,1494.9637257036438
E01003130,3524.928290967837
E01003131,2013.5569911943148
E01003131,4858.088855890285
E01003132,1119.46570790865
E01003132,2655.46478336512
E01003133,1666.5651877195735
E01003133,4075.702907702702
E01003134,1284.6495860510427
E01003134,1988.5678803752498
E01003135,1387.7107043022843
E01003135,2664.676471766423
E01003136,929.9667685687651
E01003136,2039.3737590446547
E01003137,1320.171013220494
E01003137,3185.8946039412745
E01003138,1407.436258768996
E01003138,1855.567693735663
E01003139,1111.0677975891497
E01003139,2942.8235529633375
E01003140,702.3342907202597
E01003140,1306.125057893488
E01003141,1280.6635819056896
E01003141,2551.371396765704
E01003142,873.6940919564031
E01003142,1340.5771153837834
E01003143,810.8622361351728
E01003143,1845.5676292842122
E01003144,1917.647072655114
E01003144,6476.084664096615
E01003145,1512.5259554853803
E01003145,3308.239125695975
E01003146,1130.6114333610153
E01003146,1968.300592160098
E01003147,1565.5750485309945
E01003147,2908.561067734842
E01003148,1265.3743233333219
E01003148,2323.9432048616836
E01003149,1115.414717815101
E01003149,1922.5409817501686
E01003150,1375.4238933533077
E01003150,3548.8100429718847
E01003151,1340.6456258101152
E01003151,2844.8795012456476
E01003152,1496.2452343832022
E01003152,2896.444158579495
E01003153,1548.165616083413
E01003153,5826.016615795682
E01003154,1251.2159488500986
E01003154,3200.8444652757216
E01003155,1411.2762904659478
E01003155,3135.1320653079156
E01003156,981.4949698082737
E01003156,1863.8540337371082
E01003157,1362.1342715333847
E01003157,1985.663295882085
E01003158,1162.9310674082528
E01003158,1700.1225073328023
E01003159,1094.2801758657279
E01003159,2472.286558896114
E01003160,892.9015756215105
E01003160,2121.0702577065913
E01003161,836.7168508150135
E01003161,1933.8770178865273
E01003162,1128.955137242559
E01003162,2773.2449442245497
E01003163,954.8842401478005
E01003163,1683.7617528104108
E01003164,1912.4498618632665
E01003164,5066.3852685923675
E01003165,1644.7634497513898
E01003165,2347.8759726192875
E01003166,2199.148884909733
E01003166,7189.695397445946
E01003167,1753.4196545011189
E01003167,1778.1826102971413
E01003168,1045.0943125906351
E01003168,2707.7168588515297
E01003169,2094.2276438861804
E01003169,4978.236850824016
E01003170,1785.2775154162634
E01003170,2584.7277087708753
E01003171,1257.7716470223913
E01003171,2645.8260854813348
E01003172,1365.2712591678035
E01003172,5242.7453894841665
E01003173,1488.8113019925725
E01003173,2560.1072928945223
E01003174,1445.0581086074446
E01003174,3729.800129801881
E01003175,1019.829149740692
E01003175,2271.8273005531296
E01003176,1539.4324012224201
E01003176,5649.944147022851
E01003177,1588.782600899511
E01003177,4174.462315400065
E01003178,1319.4847993219978
E01003178,2864.070975120725
E01003179,1086.8236096150915
E01003179,3419.835919710428
E01003180,1271.4404404936142
E01003180,2778.0439172233787
E01003181,930.0291037035241
E01003181,3156.5254221273103
E01003182,1929.1417423314838
E01003182,3266.605724964368
E01003183,1404.0398544962236
E01003183,4871.238636537853
E01003184,918.6364394900769
E01003184,2552.495667933969
E01003185,1158.8288257085821
E01003185,3062.6767611118294
E01003186,2289.165059294462
E01003186,8505.327110319364
E01003187,1263.1664666854176
E01003187,3170.233463651083
E01003188,1292.4698574754132
E01003188,3194.6229655969696
E01003189,1164.5477649611012
E01003189,3287.5812157133223
E01003190,2815.9912066239285
E01003190,5596.836500580902
E01003191,1274.21310680699
E01003191,2677.801644213583
E01003192,1676.0115585759925
E01003192,5221.478426496395
E01003193,2539.903357655431
E01003193,8193.196432928718
E01003194,1464.048235730139
E01003194,3366.0360753717846
E01003195,975.2811335293411
E01003195,1797.879779956003
E01003196,1452.2499220462907
E01003196,4964.399086627175
E01003197,1240.6929192725258
E01003197,2955.082085678805
E01003198,724.2213164296002
E01003198,1583.7398192146647
E01003199,2067.8505750200507
E01003199,9776.69761241423
E01003200,1792.0489295127138
E01003200,5701.143382917382
E01003201,1166.073489775964
E01003201,4470.287905644104
E01003202,674.2857637400701
E01003202,2021.8551228039344
E01003203,1193.9199053305283
E01003203,7061.206441768681
E01003204,870.88163530608
E01003204,2848.790525823782
E01003205,615.8065934871903
E01003205,2220.3279188661186
E01003206,897.8658717797106
E01003206,1638.6342659891209
E01003207,2220.875307560687
E01003207,5676.004949424809
E01003209,1514.8112135380509
E01003209,3477.01294621458
E01003210,2316.929712079804
E01003210,4726.870908400519
E01003211,1766.919622172625
E01003211,3698.2012426160304
E01003212,1585.2893527405818
E01003212,3135.416034590556
E01003213,1747.263631437776
E01003213,2983.245052752595
E01003214,1967.4036997385736
E01003214,5217.645304110056
E01003215,2143.9664631987107
E01003215,8917.448073536842
E01003216,1244.9369028552742
E01003216,2610.8842080561067
E01003217,788.1869873586056
E01003217,1341.1706757009933
E01003218,777.6399708335432
E01003218,1477.6206102578421
E01003219,898.0331286307581
E01003219,1801.6251368957696
E01003220,1113.5405117014025
E01003220,2564.1269011359286
E01003221,1549.3756363030848
E01003221,5060.553156850234
E01003222,913.0119781648137
E01003222,1769.1951673828078
E01003223,1317.815123834895
E01003223,3435.477408276766
E01003224,791.7627634037252
E01003224,2048.3746435570356
E01003225,821.9955559735249
E01003225,2019.1240608420717
E01003226,1304.1990077809653
E01003226,3143.6748899635927
E01003227,858.995838344389
E01003227,1705.3261919720346
E01003228,884.8600824952324
E01003228,1660.3648245168524
E01003229,1653.8622227800495
E01003229,5312.712149870758
E01003230,1506.1166737894414
E01003230,3302.9249780128407
E01003231,1285.1805494352384
E01003231,3903.8975921359747
E01003232,796.6905392135235
E01003232,2151.503309144348
E01003233,895.944169743089
E01003233,1804.7924948484429
E01003235,1325.9117766816933
E01003235,2771.592813767853
E01003236,1311.0124216190786
E01003236,3259.7837721553633
E01003237,1386.8956733918765
E01003237,5533.9245611100405
E01003238,1018.033351607815
E01003238,2360.283379170627
E01003239,1347.6516587096125
E01003239,3059.248750970764
E01003240,1465.4923448877835
E01003240,3531.291361975578
E01003241,1355.7608725834525
E01003241,3526.0481715586475
E01003243,1940.5248060345248
E01003243,4908.715400300327
E01003244,870.789163916631
E01003244,2484.9861107824245
E01003245,1471.5160641680739
E01003245,2791.704682427269
E01003246,1921.5059537504856
E01003246,4134.160987377557
E01003247,1674.5615916419124
E01003247,3205.156833579992
E01003248,1487.912714900652
E01003248,4293.55518385117
E01003249,916.2268036260747
E01003249,2537.7323859882626
E01003251,1678.1854592199986
E01003251,3706.4800094194566
E01003252,1185.0600601168999
E01003252,2521.7454922794086
E01003253,2378.509373289589
E01003253,5574.378033116225
E01003254,986.877633504137
E01003254,1991.1848282223734
E01003255,2028.5345065395707
E01003255,7508.518291280084
E01003256,2076.315095946994
E01003256,5092.94763833554
E01003257,1129.80451850388
E01003257,2041.1514176073551
E01003258,895.5449108368525
E01003258,2102.3730220613734
E01003259,1665.2292914549616
E01003259,4072.7494314809273
E01003260,1370.005756874199
E01003260,2202.158190941326
